transaction_id,customer_id,merchant_id,amount,timestamp,payment_method,merchant_category,is_fraud
TXN_00004526,CUST_000300,MERCH_00021,21.51,2024-01-08 00:54:19.229944,bank_transfer,healthcare,False
TXN_00004527,CUST_000144,MERCH_00045,7.21,2024-09-04 11:28:58.224066,mobile_payment,entertainment,False
TXN_00004528,CUST_000693,MERCH_00310,152.78,2024-05-18 07:21:48.093613,credit_card,retail,False
TXN_00004529,CUST_000744,MERCH_00384,56.99,2024-10-14 08:44:50.443845,mobile_payment,grocery,False
TXN_00004530,CUST_000728,MERCH_00497,55.49,2024-02-10 08:05:18.684739,debit_card,gas_station,False
TXN_00004531,CUST_000609,MERCH_00420,7.04,2024-12-07 09:21:34.389055,bank_transfer,travel,False
TXN_00004532,CUST_000899,MERCH_00469,87.49,2024-04-21 07:26:02.513897,credit_card,other,False
TXN_00004533,CUST_000694,MERCH_00101,27.44,2024-03-28 18:42:48.283100,mobile_payment,other,False
TXN_00004534,CUST_000052,MERCH_00099,504.56,2024-10-22 20:06:46.323922,debit_card,travel,False
TXN_00004535,CUST_000612,MERCH_00243,12.38,2024-08-29 12:33:37.242974,mobile_payment,travel,False
TXN_00004536,CUST_000934,MERCH_00362,41.72,2024-12-09 12:34:37.126905,mobile_payment,utilities,False
TXN_00004537,CUST_000737,MERCH_00213,136.43,2024-12-22 11:24:43.816466,bank_transfer,online,False
TXN_00004538,CUST_000450,MERCH_00021,5.0,2024-12-30 06:48:26.814710,bank_transfer,healthcare,False
TXN_00004539,CUST_000732,MERCH_00292,74.18,2024-11-17 20:22:29.441225,credit_card,grocery,False
TXN_00004540,CUST_000482,MERCH_00165,93.86,2024-11-16 09:40:38.810237,bank_transfer,grocery,False
TXN_00004541,CUST_000003,MERCH_00103,141.11,2024-01-24 18:42:25.452350,credit_card,retail,False
TXN_00004542,CUST_000794,MERCH_00126,105.86,2024-02-22 21:13:35.303904,credit_card,retail,False
TXN_00004543,CUST_000217,MERCH_00352,6.89,2024-12-03 16:36:06.814661,debit_card,other,False
TXN_00004544,CUST_000694,MERCH_00136,50.32,2024-10-17 18:18:27.002304,mobile_payment,gas_station,False
TXN_00004545,CUST_000094,MERCH_00173,65.64,2024-03-10 19:07:41.229261,bank_transfer,gas_station,False
TXN_00004546,CUST_000859,MERCH_00405,47.19,2024-05-18 08:59:34.214813,debit_card,gas_station,False
TXN_00004547,CUST_000126,MERCH_00476,59.34,2024-05-16 10:28:35.201888,debit_card,travel,False
TXN_00004548,CUST_000372,MERCH_00499,32.05,2024-08-06 22:03:02.392004,bank_transfer,online,False
TXN_00004549,CUST_000811,MERCH_00413,146.14,2024-12-22 22:21:29.854698,bank_transfer,healthcare,False
TXN_00004550,CUST_000676,MERCH_00285,101.11,2024-03-30 21:15:17.413440,credit_card,other,False
TXN_00004551,CUST_000693,MERCH_00062,8.31,2024-01-17 19:40:11.586265,debit_card,healthcare,False
TXN_00004552,CUST_000951,MERCH_00080,134.85,2024-08-12 05:24:19.253051,bank_transfer,grocery,False
TXN_00004553,CUST_000970,MERCH_00108,84.87,2024-03-10 17:32:05.853883,bank_transfer,retail,False
TXN_00004554,CUST_000046,MERCH_00107,10.77,2024-07-14 19:42:09.636840,bank_transfer,utilities,False
TXN_00004555,CUST_000655,MERCH_00194,51.21,2024-10-15 08:47:20.526226,bank_transfer,gas_station,False
TXN_00004556,CUST_000285,MERCH_00213,6.0,2024-04-29 12:28:55.543868,credit_card,online,False
TXN_00004557,CUST_000477,MERCH_00295,10.86,2024-01-20 10:32:55.037797,debit_card,utilities,False
TXN_00004558,CUST_000310,MERCH_00152,5.0,2024-10-17 05:33:37.510989,credit_card,entertainment,False
TXN_00004559,CUST_000476,MERCH_00383,5.29,2024-11-14 21:10:44.649082,credit_card,utilities,False
TXN_00004560,CUST_000899,MERCH_00142,6.47,2024-11-06 21:09:47.203693,bank_transfer,other,False
TXN_00004561,CUST_000868,MERCH_00002,12.75,2024-12-19 08:02:47.521456,mobile_payment,online,False
TXN_00004562,CUST_000622,MERCH_00274,22.13,2024-11-19 18:54:30.099115,bank_transfer,travel,False
TXN_00004563,CUST_000783,MERCH_00156,150.13,2024-03-17 19:55:16.117872,debit_card,other,False
TXN_00004564,CUST_000578,MERCH_00001,163.77,2024-01-30 14:07:53.285696,mobile_payment,other,False
TXN_00004565,CUST_000512,MERCH_00177,30.59,2024-06-20 19:02:43.770992,credit_card,utilities,False
TXN_00004566,CUST_000036,MERCH_00431,46.49,2024-08-30 08:16:45.334060,debit_card,entertainment,False
TXN_00004567,CUST_000633,MERCH_00476,5.0,2024-01-24 07:17:16.220027,bank_transfer,travel,False
TXN_00004568,CUST_000209,MERCH_00140,47.47,2024-07-04 14:27:24.966599,mobile_payment,gas_station,False
TXN_00004569,CUST_000996,MERCH_00073,211.75,2024-10-01 14:27:30.284940,bank_transfer,retail,False
TXN_00004570,CUST_000296,MERCH_00402,34.34,2024-08-23 06:49:36.850210,debit_card,online,False
TXN_00004571,CUST_000110,MERCH_00162,46.42,2024-07-04 11:13:42.999320,debit_card,grocery,False
TXN_00004572,CUST_000743,MERCH_00266,110.2,2024-06-30 21:37:44.107601,debit_card,grocery,False
TXN_00004573,CUST_000048,MERCH_00016,234.41,2024-06-18 15:58:52.865167,mobile_payment,utilities,False
TXN_00004574,CUST_000561,MERCH_00409,7.9,2024-04-27 16:10:14.318384,mobile_payment,utilities,False
TXN_00004575,CUST_000460,MERCH_00475,74.98,2024-05-16 15:10:39.356102,mobile_payment,gas_station,False
TXN_00004576,CUST_000325,MERCH_00379,47.84,2024-09-10 13:54:17.071039,credit_card,utilities,False
TXN_00004577,CUST_000546,MERCH_00048,106.82,2024-09-18 15:05:34.385107,credit_card,grocery,False
TXN_00004578,CUST_000980,MERCH_00465,57.83,2024-06-29 19:22:41.311147,bank_transfer,gas_station,False
TXN_00004579,CUST_000306,MERCH_00252,46.49,2024-04-07 18:37:07.019133,bank_transfer,grocery,False
TXN_00004580,CUST_000400,MERCH_00073,100.69,2024-05-26 03:17:15.280479,mobile_payment,retail,False
TXN_00004581,CUST_000654,MERCH_00280,11.21,2024-12-02 12:34:57.214236,mobile_payment,entertainment,False
TXN_00004582,CUST_000812,MERCH_00060,27.0,2024-08-01 06:41:15.951747,credit_card,utilities,False
TXN_00004583,CUST_000964,MERCH_00310,133.19,2024-01-14 04:39:19.131979,bank_transfer,retail,False
TXN_00004584,CUST_000664,MERCH_00206,10.25,2024-03-21 08:03:00.849960,bank_transfer,utilities,False
TXN_00004585,CUST_000385,MERCH_00279,35.81,2024-03-15 10:17:03.664433,bank_transfer,utilities,False
TXN_00004586,CUST_000085,MERCH_00014,75.16,2024-11-11 21:21:14.363777,bank_transfer,healthcare,False
TXN_00004587,CUST_000443,MERCH_00084,133.41,2024-05-24 15:05:01.625424,bank_transfer,online,False
TXN_00004588,CUST_000795,MERCH_00253,108.85,2024-04-21 15:33:05.609379,debit_card,entertainment,False
TXN_00004589,CUST_000247,MERCH_00436,134.23,2024-11-20 17:05:24.802188,mobile_payment,retail,False
TXN_00004590,CUST_000444,MERCH_00266,71.57,2024-07-27 14:12:16.516817,bank_transfer,grocery,False
TXN_00004591,CUST_000739,MERCH_00289,5.54,2024-12-07 14:58:13.530778,mobile_payment,entertainment,False
TXN_00004592,CUST_000957,MERCH_00283,5.0,2024-05-16 09:10:49.556288,credit_card,entertainment,False
TXN_00004593,CUST_000962,MERCH_00240,60.13,2024-07-19 04:50:07.049377,credit_card,restaurant,False
TXN_00004594,CUST_000032,MERCH_00326,89.9,2024-02-19 09:44:00.830475,debit_card,grocery,False
TXN_00004595,CUST_000413,MERCH_00491,15.22,2024-01-31 14:05:11.718194,bank_transfer,healthcare,False
TXN_00004596,CUST_000834,MERCH_00259,93.65,2024-06-11 20:51:59.626903,credit_card,other,False
TXN_00004597,CUST_000916,MERCH_00206,5.0,2024-05-08 10:47:47.674766,mobile_payment,utilities,False
TXN_00004598,CUST_000181,MERCH_00044,164.43,2024-08-01 09:30:32.719099,credit_card,retail,False
TXN_00004599,CUST_000442,MERCH_00041,94.28,2024-06-18 19:37:02.110590,bank_transfer,utilities,False
TXN_00004600,CUST_000030,MERCH_00112,15.37,2024-08-14 16:03:43.853373,credit_card,travel,False
TXN_00004601,CUST_000232,MERCH_00340,39.46,2024-06-04 12:39:23.507226,credit_card,online,False
TXN_00004602,CUST_000249,MERCH_00208,60.4,2024-06-19 18:44:47.980827,bank_transfer,gas_station,False
TXN_00004603,CUST_000138,MERCH_00168,11.69,2024-05-29 21:25:34.723612,mobile_payment,other,False
TXN_00004604,CUST_000365,MERCH_00443,34.65,2024-10-20 12:27:32.817495,mobile_payment,healthcare,False
TXN_00004605,CUST_000992,MERCH_00105,62.29,2024-04-25 19:05:56.146279,debit_card,restaurant,False
TXN_00004606,CUST_000403,MERCH_00288,5.0,2024-05-19 08:34:09.542012,mobile_payment,utilities,False
TXN_00004607,CUST_000275,MERCH_00481,28.0,2024-03-06 22:59:44.892865,mobile_payment,other,False
TXN_00004608,CUST_000227,MERCH_00204,23.84,2024-03-26 10:00:14.042514,bank_transfer,restaurant,False
TXN_00004609,CUST_000052,MERCH_00494,5.0,2024-08-23 06:18:30.633037,mobile_payment,travel,False
TXN_00004610,CUST_000108,MERCH_00124,344.47,2024-05-11 16:39:14.804016,bank_transfer,online,False
TXN_00004611,CUST_000629,MERCH_00147,49.69,2024-01-31 18:59:10.163590,credit_card,travel,False
TXN_00004612,CUST_000958,MERCH_00039,136.8,2024-11-03 13:12:20.481398,credit_card,retail,False
TXN_00004613,CUST_000469,MERCH_00093,109.0,2024-07-06 19:02:56.644188,credit_card,grocery,False
TXN_00004614,CUST_000850,MERCH_00385,6.84,2024-08-22 09:24:45.133249,mobile_payment,online,False
TXN_00004615,CUST_000352,MERCH_00247,22.45,2024-10-13 19:15:00.260643,bank_transfer,restaurant,False
TXN_00004616,CUST_000818,MERCH_00349,18.01,2024-12-04 12:04:04.268212,credit_card,entertainment,False
TXN_00004617,CUST_000058,MERCH_00357,80.76,2024-02-05 05:03:49.683535,mobile_payment,grocery,False
TXN_00004618,CUST_000649,MERCH_00429,221.69,2024-01-27 07:00:51.886681,credit_card,online,False
TXN_00004619,CUST_000474,MERCH_00207,45.21,2024-01-14 20:20:41.763618,debit_card,gas_station,False
TXN_00004620,CUST_000442,MERCH_00164,63.27,2024-03-14 08:41:08.838529,credit_card,other,False
TXN_00004621,CUST_000286,MERCH_00472,89.81,2024-03-12 22:37:18.438015,debit_card,grocery,False
TXN_00004622,CUST_000793,MERCH_00378,234.15,2024-04-30 13:09:13.401899,bank_transfer,entertainment,False
TXN_00004623,CUST_000471,MERCH_00004,88.24,2024-04-20 15:47:18.617207,credit_card,travel,False
TXN_00004624,CUST_000142,MERCH_00016,5.0,2024-10-24 17:20:50.892696,mobile_payment,utilities,False
TXN_00004625,CUST_000769,MERCH_00291,7.67,2024-09-06 16:48:16.304819,bank_transfer,travel,False
TXN_00004626,CUST_000607,MERCH_00116,8.56,2024-04-10 05:18:34.253945,credit_card,healthcare,False
TXN_00004627,CUST_000675,MERCH_00096,48.84,2024-09-14 20:25:46.220631,bank_transfer,grocery,False
TXN_00004628,CUST_000569,MERCH_00461,97.24,2024-12-30 08:26:32.566744,bank_transfer,grocery,False
TXN_00004629,CUST_000181,MERCH_00451,7.26,2024-12-30 14:01:43.165317,credit_card,restaurant,False
TXN_00004630,CUST_000972,MERCH_00154,40.46,2024-10-01 07:52:41.535692,credit_card,healthcare,False
TXN_00004631,CUST_000591,MERCH_00423,143.98,2024-09-27 21:49:55.243132,mobile_payment,retail,False
TXN_00004632,CUST_000240,MERCH_00026,56.6,2024-11-29 13:28:15.470226,bank_transfer,grocery,False
TXN_00004633,CUST_000684,MERCH_00171,12.32,2024-01-04 20:45:24.389269,credit_card,travel,False
TXN_00004634,CUST_000451,MERCH_00249,5.0,2024-04-19 09:23:36.858806,mobile_payment,entertainment,False
TXN_00004635,CUST_000734,MERCH_00039,40.57,2024-10-27 08:25:32.078125,credit_card,retail,False
TXN_00004636,CUST_000544,MERCH_00045,9.86,2024-10-12 21:12:12.621047,credit_card,entertainment,False
TXN_00004637,CUST_000004,MERCH_00327,67.48,2024-05-27 08:23:08.156605,mobile_payment,gas_station,False
TXN_00004638,CUST_000998,MERCH_00112,5.0,2024-05-28 15:26:39.547349,mobile_payment,travel,False
TXN_00004639,CUST_000165,MERCH_00479,108.7,2024-07-30 17:23:42.420458,mobile_payment,grocery,False
TXN_00004640,CUST_000822,MERCH_00307,6.81,2024-08-27 19:30:09.091620,credit_card,entertainment,False
TXN_00004641,CUST_000139,MERCH_00028,30.94,2024-06-21 10:45:17.948319,bank_transfer,restaurant,False
TXN_00004642,CUST_000269,MERCH_00308,58.65,2024-07-06 12:47:14.942205,mobile_payment,gas_station,False
TXN_00004643,CUST_000769,MERCH_00216,9.67,2024-10-04 17:45:58.702372,mobile_payment,online,False
TXN_00004644,CUST_000472,MERCH_00346,25.63,2024-02-24 07:42:10.130057,credit_card,other,False
TXN_00004645,CUST_000101,MERCH_00046,167.64,2024-05-25 18:08:46.669378,credit_card,entertainment,False
TXN_00004646,CUST_000093,MERCH_00211,6.6,2024-03-23 01:52:27.870552,bank_transfer,entertainment,False
TXN_00004647,CUST_000482,MERCH_00449,36.51,2024-09-30 07:26:26.807259,mobile_payment,other,False
TXN_00004648,CUST_000054,MERCH_00198,5.0,2024-06-22 19:04:44.708961,credit_card,entertainment,False
TXN_00004649,CUST_000000,MERCH_00042,52.01,2024-07-07 12:37:48.252919,bank_transfer,online,False
TXN_00004650,CUST_000919,MERCH_00256,51.31,2024-10-13 13:08:16.506954,mobile_payment,gas_station,False
TXN_00004651,CUST_000966,MERCH_00228,15.0,2024-10-03 22:45:45.292912,debit_card,retail,False
TXN_00004652,CUST_000589,MERCH_00065,36.78,2024-09-20 18:11:26.440108,credit_card,travel,False
TXN_00004653,CUST_000795,MERCH_00279,13.79,2024-06-17 08:52:26.264868,debit_card,utilities,False
TXN_00004654,CUST_000903,MERCH_00309,28.51,2024-10-16 06:10:27.919514,debit_card,grocery,False
TXN_00004655,CUST_000523,MERCH_00123,2949.66,2024-04-24 13:32:07.949128,mobile_payment,utilities,False
TXN_00004656,CUST_000278,MERCH_00444,138.18,2024-03-09 16:32:08.865451,credit_card,grocery,False
TXN_00004657,CUST_000037,MERCH_00398,5.0,2024-10-08 10:20:53.297656,debit_card,travel,False
TXN_00004658,CUST_000273,MERCH_00381,33.9,2024-09-11 15:57:55.862725,mobile_payment,utilities,False
TXN_00004659,CUST_000064,MERCH_00380,5.0,2024-03-17 09:57:44.786487,bank_transfer,entertainment,False
TXN_00004660,CUST_000642,MERCH_00033,15.18,2024-06-13 08:45:14.959425,mobile_payment,online,False
TXN_00004661,CUST_000926,MERCH_00343,137.9,2024-07-22 19:59:38.831141,credit_card,grocery,False
TXN_00004662,CUST_000407,MERCH_00059,5.0,2024-05-16 11:22:24.476613,credit_card,other,False
TXN_00004663,CUST_000718,MERCH_00471,16.57,2024-07-29 09:58:26.435485,mobile_payment,travel,False
TXN_00004664,CUST_000519,MERCH_00218,45.46,2024-02-16 22:18:28.127961,debit_card,utilities,False
TXN_00004665,CUST_000190,MERCH_00269,123.45,2024-12-10 16:46:51.781146,bank_transfer,travel,False
TXN_00004666,CUST_000282,MERCH_00460,11.1,2024-01-04 05:48:24.873837,debit_card,entertainment,False
TXN_00004667,CUST_000957,MERCH_00382,6.41,2024-10-22 08:06:58.076442,credit_card,entertainment,False
TXN_00004668,CUST_000614,MERCH_00480,9.87,2024-10-31 19:27:29.528580,bank_transfer,other,False
TXN_00004669,CUST_000753,MERCH_00028,23.2,2024-05-04 10:50:34.219103,debit_card,restaurant,False
TXN_00004670,CUST_000297,MERCH_00442,123.73,2024-06-01 02:43:49.751479,bank_transfer,travel,False
TXN_00004671,CUST_000998,MERCH_00276,305.79,2024-09-07 14:16:55.846351,bank_transfer,retail,False
TXN_00004672,CUST_000168,MERCH_00158,5.0,2024-05-27 11:30:35.864205,debit_card,entertainment,False
TXN_00004673,CUST_000013,MERCH_00122,6.58,2024-10-11 16:54:58.408152,mobile_payment,other,False
TXN_00004674,CUST_000710,MERCH_00311,14.93,2024-07-15 13:24:39.945109,bank_transfer,other,False
TXN_00004675,CUST_000637,MERCH_00262,26.89,2024-04-29 11:27:23.570076,credit_card,other,False
TXN_00004676,CUST_000575,MERCH_00345,11.36,2024-01-09 19:34:51.604506,debit_card,other,False
TXN_00004677,CUST_000710,MERCH_00432,269.75,2024-10-13 22:44:03.921290,debit_card,travel,False
TXN_00004678,CUST_000659,MERCH_00459,69.74,2024-12-02 20:58:59.192037,bank_transfer,grocery,False
TXN_00004679,CUST_000740,MERCH_00289,43.74,2024-02-26 14:20:06.928414,mobile_payment,entertainment,False
TXN_00004680,CUST_000617,MERCH_00400,68.14,2024-12-13 00:06:17.641878,bank_transfer,grocery,False
TXN_00004681,CUST_000337,MERCH_00494,5.0,2024-04-30 16:59:40.657876,credit_card,travel,False
TXN_00004682,CUST_000546,MERCH_00245,69.86,2024-08-17 14:23:32.387552,credit_card,entertainment,False
TXN_00004683,CUST_000419,MERCH_00330,389.65,2024-08-08 09:18:15.859099,mobile_payment,healthcare,False
TXN_00004684,CUST_000623,MERCH_00119,1476.24,2024-08-09 12:39:16.193890,bank_transfer,online,False
TXN_00004685,CUST_000902,MERCH_00251,32.11,2024-11-12 10:26:09.810895,debit_card,restaurant,False
TXN_00004686,CUST_000522,MERCH_00384,86.07,2024-12-23 14:18:27.832048,credit_card,grocery,False
TXN_00004687,CUST_000291,MERCH_00299,178.89,2024-03-15 09:49:56.850547,credit_card,other,False
TXN_00004688,CUST_000521,MERCH_00433,5.0,2024-05-22 20:58:21.517388,mobile_payment,other,False
TXN_00004689,CUST_000751,MERCH_00021,20.25,2024-07-14 09:08:14.954713,credit_card,healthcare,False
TXN_00004690,CUST_000921,MERCH_00095,37.04,2024-03-09 13:50:48.553894,mobile_payment,restaurant,False
TXN_00004691,CUST_000992,MERCH_00049,428.48,2024-02-09 07:40:19.197839,debit_card,other,False
TXN_00004692,CUST_000840,MERCH_00011,23.67,2024-07-26 09:57:05.415943,debit_card,online,False
TXN_00004693,CUST_000069,MERCH_00246,50.81,2024-06-13 12:26:58.057546,mobile_payment,healthcare,False
TXN_00004694,CUST_000963,MERCH_00461,100.13,2024-11-22 19:57:20.318567,mobile_payment,grocery,False
TXN_00004695,CUST_000230,MERCH_00425,122.9,2024-02-04 16:47:44.152202,mobile_payment,grocery,False
TXN_00004696,CUST_000868,MERCH_00164,5.05,2024-02-08 11:47:00.363379,mobile_payment,other,False
TXN_00004697,CUST_000842,MERCH_00300,14.69,2024-07-20 08:27:48.066111,debit_card,online,False
TXN_00004698,CUST_000427,MERCH_00064,80.12,2024-01-12 16:50:17.484067,bank_transfer,online,False
TXN_00004699,CUST_000005,MERCH_00105,23.18,2024-09-08 22:51:18.200845,bank_transfer,restaurant,False
TXN_00004700,CUST_000877,MERCH_00318,51.94,2024-06-27 16:15:09.740793,mobile_payment,travel,False
TXN_00004701,CUST_000640,MERCH_00209,69.2,2024-03-09 18:25:22.230414,bank_transfer,utilities,False
TXN_00004702,CUST_000510,MERCH_00329,35.03,2024-01-26 11:44:29.297917,debit_card,utilities,False
TXN_00004703,CUST_000224,MERCH_00067,20.19,2024-12-17 07:49:56.318769,bank_transfer,online,False
TXN_00004704,CUST_000740,MERCH_00465,64.96,2024-04-13 16:14:32.483851,mobile_payment,gas_station,False
TXN_00004705,CUST_000288,MERCH_00425,60.44,2024-03-26 14:25:31.338092,debit_card,grocery,False
TXN_00004706,CUST_000025,MERCH_00450,37.86,2024-08-28 20:49:56.152399,mobile_payment,entertainment,False
TXN_00004707,CUST_000970,MERCH_00174,12.23,2024-01-26 12:01:11.387499,bank_transfer,restaurant,False
TXN_00004708,CUST_000302,MERCH_00038,5.0,2024-01-21 07:17:23.503906,debit_card,travel,False
TXN_00004709,CUST_000763,MERCH_00246,7.89,2024-07-08 21:20:15.066454,credit_card,healthcare,False
TXN_00004710,CUST_000726,MERCH_00168,9.93,2024-03-03 16:11:35.806392,mobile_payment,other,False
TXN_00004711,CUST_000680,MERCH_00244,5.0,2024-11-09 13:02:10.906873,credit_card,restaurant,False
TXN_00004712,CUST_000211,MERCH_00301,7.75,2024-05-29 10:08:39.884904,mobile_payment,entertainment,False
TXN_00004713,CUST_000418,MERCH_00440,104.92,2024-02-27 11:37:50.109831,mobile_payment,grocery,False
TXN_00004714,CUST_000807,MERCH_00413,5.0,2024-02-10 13:07:01.153251,debit_card,healthcare,False
TXN_00004715,CUST_000762,MERCH_00233,59.98,2024-07-14 06:19:42.414114,mobile_payment,gas_station,False
TXN_00004716,CUST_000264,MERCH_00327,64.7,2024-06-23 08:28:48.025977,debit_card,gas_station,False
TXN_00004717,CUST_000367,MERCH_00390,25.9,2024-01-26 17:21:49.676302,debit_card,other,False
TXN_00004718,CUST_000695,MERCH_00160,5.33,2024-12-14 17:38:51.601044,mobile_payment,healthcare,False
TXN_00004719,CUST_000218,MERCH_00185,30.74,2024-11-11 18:31:39.240681,debit_card,travel,False
TXN_00004720,CUST_000688,MERCH_00210,12.32,2024-02-17 17:12:24.488985,mobile_payment,entertainment,False
TXN_00004721,CUST_000573,MERCH_00435,102.45,2024-03-16 18:43:50.028931,credit_card,retail,False
TXN_00004722,CUST_000081,MERCH_00097,5.0,2024-06-06 15:04:40.528936,mobile_payment,other,False
TXN_00004723,CUST_000548,MERCH_00034,7.46,2024-09-16 18:43:24.020894,bank_transfer,online,False
TXN_00004724,CUST_000794,MERCH_00010,33.24,2024-06-22 22:04:22.845726,mobile_payment,utilities,False
TXN_00004725,CUST_000273,MERCH_00134,97.5,2024-08-08 14:29:41.173838,credit_card,other,False
TXN_00004726,CUST_000420,MERCH_00321,65.41,2024-12-08 13:59:28.576911,credit_card,grocery,False
TXN_00004727,CUST_000490,MERCH_00100,10.55,2024-08-02 09:25:46.242268,credit_card,online,False
TXN_00004728,CUST_000419,MERCH_00280,23.57,2024-07-02 12:40:52.267284,debit_card,entertainment,False
TXN_00004729,CUST_000626,MERCH_00371,20.79,2024-09-06 21:09:45.860658,debit_card,online,False
TXN_00004730,CUST_000733,MERCH_00240,83.7,2024-04-10 18:51:46.667275,debit_card,restaurant,False
TXN_00004731,CUST_000500,MERCH_00451,5.0,2024-01-03 19:12:12.185176,bank_transfer,restaurant,False
TXN_00004732,CUST_000935,MERCH_00058,41.78,2024-02-22 09:58:54.536521,bank_transfer,restaurant,False
TXN_00004733,CUST_000694,MERCH_00088,30.37,2024-01-24 18:22:39.274417,debit_card,entertainment,False
TXN_00004734,CUST_000303,MERCH_00368,10.33,2024-05-25 06:18:55.337300,mobile_payment,other,False
TXN_00004735,CUST_000100,MERCH_00306,17.77,2024-10-21 06:16:36.093312,bank_transfer,utilities,False
TXN_00004736,CUST_000306,MERCH_00367,105.21,2024-07-10 22:30:10.735517,bank_transfer,restaurant,False
TXN_00004737,CUST_000879,MERCH_00371,5.0,2024-11-28 17:15:00.868028,bank_transfer,online,False
TXN_00004738,CUST_000699,MERCH_00355,9.23,2024-11-16 12:08:13.449340,debit_card,online,False
TXN_00004739,CUST_000581,MERCH_00350,17.3,2024-06-16 18:23:31.005160,credit_card,travel,False
TXN_00004740,CUST_000507,MERCH_00158,106.51,2024-07-29 22:55:22.476296,debit_card,entertainment,False
TXN_00004741,CUST_000225,MERCH_00192,81.77,2024-09-26 20:39:59.858613,mobile_payment,healthcare,False
TXN_00004742,CUST_000409,MERCH_00006,43.85,2024-04-15 20:06:26.051566,credit_card,other,False
TXN_00004743,CUST_000757,MERCH_00265,5.0,2024-11-17 09:30:29.100078,mobile_payment,other,False
TXN_00004744,CUST_000758,MERCH_00238,73.83,2024-06-15 20:14:45.694970,bank_transfer,healthcare,False
TXN_00004745,CUST_000086,MERCH_00337,85.27,2024-09-12 12:46:22.396751,bank_transfer,retail,False
TXN_00004746,CUST_000023,MERCH_00327,53.34,2024-09-16 12:02:09.236044,debit_card,gas_station,False
TXN_00004747,CUST_000722,MERCH_00098,169.12,2024-04-18 09:39:03.067985,debit_card,retail,False
TXN_00004748,CUST_000571,MERCH_00430,5.0,2024-08-11 08:07:15.609338,debit_card,entertainment,False
TXN_00004749,CUST_000369,MERCH_00390,8.75,2024-10-22 20:27:59.543619,mobile_payment,other,False
TXN_00004750,CUST_000028,MERCH_00281,27.31,2024-03-04 19:06:22.601126,credit_card,grocery,False
TXN_00004751,CUST_000070,MERCH_00104,32.68,2024-03-31 13:25:15.606802,mobile_payment,travel,False
TXN_00004752,CUST_000451,MERCH_00317,39.02,2024-11-24 17:41:24.265942,mobile_payment,healthcare,False
TXN_00004753,CUST_000006,MERCH_00062,437.02,2024-09-24 18:13:01.299618,bank_transfer,healthcare,False
TXN_00004754,CUST_000908,MERCH_00386,58.1,2024-06-16 09:34:28.603536,bank_transfer,retail,False
TXN_00004755,CUST_000946,MERCH_00365,32.92,2024-11-28 13:53:52.498246,credit_card,grocery,False
TXN_00004756,CUST_000564,MERCH_00494,26.18,2024-03-07 12:58:20.041126,debit_card,travel,False
TXN_00004757,CUST_000225,MERCH_00224,54.9,2024-07-26 13:04:11.025498,credit_card,restaurant,False
TXN_00004758,CUST_000341,MERCH_00476,5.0,2024-05-23 20:30:34.351591,credit_card,travel,False
TXN_00004759,CUST_000329,MERCH_00003,74.26,2024-12-11 12:13:16.628697,bank_transfer,travel,False
TXN_00004760,CUST_000424,MERCH_00333,56.79,2024-03-28 09:43:49.643226,bank_transfer,grocery,False
TXN_00004761,CUST_000793,MERCH_00215,15.95,2024-11-13 13:55:36.569939,credit_card,healthcare,False
TXN_00004762,CUST_000584,MERCH_00005,77.97,2024-04-09 05:16:48.672251,bank_transfer,grocery,False
TXN_00004763,CUST_000912,MERCH_00272,31.37,2024-08-17 03:00:31.898293,bank_transfer,restaurant,False
TXN_00004764,CUST_000756,MERCH_00096,96.58,2024-04-16 08:57:10.126688,credit_card,grocery,False
TXN_00004765,CUST_000985,MERCH_00381,25.5,2024-11-30 11:45:21.175522,debit_card,utilities,False
TXN_00004766,CUST_000162,MERCH_00383,5.0,2024-09-11 16:51:55.349627,credit_card,utilities,False
TXN_00004767,CUST_000536,MERCH_00123,5.0,2024-09-20 17:18:22.497328,bank_transfer,utilities,False
TXN_00004768,CUST_000327,MERCH_00387,18.91,2024-03-20 08:09:09.547520,credit_card,online,False
TXN_00004769,CUST_000074,MERCH_00233,46.84,2024-06-29 06:57:04.235348,mobile_payment,gas_station,False
TXN_00004770,CUST_000503,MERCH_00191,92.55,2024-12-28 18:20:02.269343,credit_card,healthcare,False
TXN_00004771,CUST_000762,MERCH_00384,79.41,2024-07-20 22:44:14.341024,debit_card,grocery,False
TXN_00004772,CUST_000851,MERCH_00224,53.05,2024-12-29 21:58:17.407600,mobile_payment,restaurant,False
TXN_00004773,CUST_000310,MERCH_00361,72.28,2024-01-28 13:26:04.748631,credit_card,online,False
TXN_00004774,CUST_000315,MERCH_00380,71.97,2024-02-08 17:46:01.755033,debit_card,entertainment,False
TXN_00004775,CUST_000322,MERCH_00478,156.48,2024-10-06 16:52:56.435973,credit_card,online,False
TXN_00004776,CUST_000122,MERCH_00016,5.85,2024-04-28 06:52:30.256431,debit_card,utilities,False
TXN_00004777,CUST_000932,MERCH_00234,5.0,2024-06-13 19:11:57.172372,mobile_payment,utilities,False
TXN_00004778,CUST_000367,MERCH_00279,40.66,2024-04-02 16:14:08.071162,debit_card,utilities,False
TXN_00004779,CUST_000926,MERCH_00317,319.93,2024-07-03 16:07:32.335426,credit_card,healthcare,False
